timestamp, temp, humi, 
1567208146.74, -10.061495, 2.531919
1567208147.75, -10.131304, 2.546095
1567208148.75, -10.202548, 2.561805
1567208149.75, -10.25425, 2.576997
1567208150.75, -10.322079, 2.588632
1567208151.75, -10.395491, 2.602684
1567208152.76, -10.466527, 2.620743
1567208153.76, -10.522319, 2.635345
1567208154.76, -10.573413, 2.650837
1567208155.76, -10.640294, 2.662532
1567208156.77, -10.707546, 2.673915
1567208157.77, -10.792526, 2.691607
1567208158.77, -10.858165, 2.705735
1567208159.77, -10.90752, 2.724741
1567208160.77, -10.976425, 2.737058
1567208161.78, -11.05665, 2.753951
1567208162.78, -11.117835, 2.77291
1567208163.78, -11.165578, 2.787373
1567208164.78, -11.2208, 2.802182
1567208165.78, -11.288964, 2.815896
1567208166.79, -11.372874, 2.831188
1567208167.79, -11.423442, 2.842841
1567208168.79, -11.476669, 2.857424
1567208169.79, -11.507178, 2.863756
1567208170.8, -11.583378, 2.876844
1567208171.8, -11.656002, 2.892503
1567208172.8, -11.688525, 2.906839
1567208173.8, -11.768764, 2.922604
1567208174.8, -11.847185, 2.940246
1567208175.81, -11.888751, 2.952446
1567208176.81, -11.96266, 2.964065
1567208177.81, -12.017365, 2.979136
1567208178.81, -12.087911, 2.997428
1567208179.81, -12.138731, 3.009991
1567208180.82, -12.211692, 3.022655
1567208181.82, -12.272273, 3.037148
1567208182.82, -12.325184, 3.051732
1567208183.82, -12.395512, 3.067106
1567208184.82, -12.445866, 3.082006
1567208185.83, -12.519614, 3.093494
1567208186.83, -12.574818, 3.105557
1567208187.83, -12.643174, 3.116425
1567208188.83, -12.703254, 3.133449
1567208189.83, -12.770741, 3.14989
1567208190.84, -12.829032, 3.163337
1567208191.84, -12.901851, 3.174775
1567208192.84, -12.946332, 3.190008
1567208193.84, -13.023036, 3.200498
1567208194.84, -13.075091, 3.212171
1567208195.85, -13.133999, 3.225954
1567208196.85, -13.192069, 3.239503
1567208197.85, -13.257523, 3.252489
1567208198.85, -13.313048, 3.264713
1567208199.85, -13.369305, 3.278279
1567208200.86, -13.442888, 3.292484
1567208201.86, -13.487154, 3.309297
1567208202.86, -13.559869, 3.326882
1567208203.86, -13.609436, 3.336565
1567208204.87, -13.637288, 3.340776
1567208205.87, -13.721861, 3.356036
1567208206.87, -13.765657, 3.368082
1567208207.87, -13.830933, 3.379231
1567208208.87, -13.906975, 3.394181
1567208209.88, -13.953625, 3.404481
1567208210.88, -14.018909, 3.41623
1567208211.88, -14.070428, 3.431623
1567208212.88, -14.13308, 3.44304
1567208213.88, -14.194759, 3.454869
1567208214.88, -14.260856, 3.469225
1567208215.89, -14.307242, 3.483933
1567208216.89, -14.37037, 3.494663
1567208217.89, -14.422536, 3.506813
1567208218.89, -14.481807, 3.520723
1567208219.9, -14.553999, 3.535964
1567208220.9, -14.612575, 3.547076
1567208221.9, -14.670875, 3.558244
1567208222.9, -14.742174, 3.57015
1567208223.9, -14.822418, 3.585119
1567208224.91, -14.866291, 3.598235
1567208225.91, -14.906346, 3.607702
1567208226.91, -14.961736, 3.62173
1567208227.91, -15.033101, 3.635617
1567208228.92, -15.083498, 3.645551
1567208229.92, -15.133305, 3.654569
1567208230.92, -15.200236, 3.665603
1567208231.92, -15.253536, 3.680807
1567208232.92, -15.297069, 3.69006
1567208233.92, -15.368546, 3.703528
1567208234.93, -15.420835, 3.719123
1567208235.93, -15.479235, 3.729957
1567208236.93, -15.544323, 3.741051
1567208237.93, -15.600536, 3.750908
1567208238.93, -15.655228, 3.764317
1567208239.94, -15.722585, 3.778513
1567208240.94, -15.7868, 3.787711
1567208241.94, -15.838891, 3.800756
1567208242.94, -15.90235, 3.811105
1567208243.94, -15.945245, 3.813372
1567208244.95, -15.999403, 3.826176
1567208245.95, -16.054842, 3.83483
1567208246.95, -16.100698, 3.84687
1567208247.95, -16.168568, 3.858276
1567208248.95, -16.217354, 3.870829
1567208249.96, -16.286606, 3.881155
1567208250.96, -16.341036, 3.892012
1567208251.96, -16.405548, 3.902473
1567208252.96, -16.470581, 3.914247
1567208253.96, -16.528553, 3.926127
1567208254.97, -16.568939, 3.938385
1567208255.97, -16.633675, 3.947074
1567208256.97, -16.693939, 3.955769
1567208257.97, -16.747856, 3.965965
1567208258.97, -16.793457, 3.97968
